Ensembl_ID	Gene_symbol	baseMean	padj_lrt	sig_lrt	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000112079	STK38	743.6641395635346	0.05486211531021323	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164758	MED30	69.83026437462433	0.05490405867158433	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160218	TRAPPC10	634.9509260905191	0.05495674239784626	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137959	IFI44L	388.6678154934301	0.054965295513109934	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173120	KDM2A	1644.6033712995445	0.05496729135359174	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122824	NUDT10	9.269018321253617	0.05511806884852218	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130023	ERMARD	551.0633787664536	0.05518361683447504	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171861	MRM3	241.53474896019114	0.05518361683447504	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126870	DYNC2I1	201.51935757945512	0.05518632617332151	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138399	FASTKD1	345.1205235589972	0.055233963312533385	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000206557	TRIM71	9.651263410018984	0.0552562124245775	FALSE	0	NA	NA	NA	2	down	F4_vs_F1,F4_vs_F2	strata_only
ENSG00000138071	ACTR2	2051.5764812837474	0.0552908054050048	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139631	CSAD	1213.2185550217205	0.0552908054050048	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173432	SAA1	4687.135456141373	0.055298366189122726	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000002933	TMEM176A	8779.260732843115	0.05531641244909027	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186010	NDUFA13	254.89391175792704	0.05538115244266313	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168439	STIP1	777.4707523796274	0.05544213051489549	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197265	GTF2E2	276.4773250869462	0.05544288679934032	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000205517	RGL3	169.07912683200564	0.05544288679934032	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134265	NAPG	648.0101016564405	0.05555387765161877	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104960	PTOV1	822.6634005485575	0.05558273075338219	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128917	DLL4	56.221463664378035	0.055587085014291694	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136522	MRPL47	330.54713510732483	0.05559400417829141	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103522	IL21R	25.19064623548456	0.05561615580289102	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130244	FAM98C	229.7733291696486	0.05573796681134474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109472	CPE	329.49308800288566	0.05576529081545384	FALSE	0	NA	NA	NA	1	up	F4_vs_F1	strata_only
ENSG00000104549	SQLE	1377.7138551160785	0.055773237321158645	FALSE	1	up	3	F3_vs_F0	0	NA	NA	baseline_only
ENSG00000166450	PRTG	34.358284067694946	0.055773237321158645	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166997	CNPY4	101.7390556897314	0.055777145922493054	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101574	METTL4	122.1931628281232	0.05580739662217458	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189367	KIAA0408	31.745143483986578	0.05580739662217458	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000082397	EPB41L3	184.0642150256517	0.055828871717659295	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124160	NCOA5	283.94079504007897	0.055838004766268934	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157353	FCSK	286.9060709376948	0.05590359000726607	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168329	CX3CR1	105.58745054641022	0.05592992953724486	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174851	YIF1A	1014.4410870401001	0.0559354542403265	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000071462	BUD23	524.3097097691591	0.055938973031193405	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139508	SLC46A3	2809.916805776548	0.055938973031193405	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136381	IREB2	1238.407784199443	0.055976171347780414	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168263	KCNV2	4.357735569839032	0.05599282015545457	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000001460	STPG1	89.0428404934038	0.05610855482035188	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000026297	RNASET2	269.9576940868297	0.05610961770107063	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160062	ZBTB8A	166.55978650180413	0.05612281194540034	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198478	SH3BGRL2	2027.602563835103	0.056176016215660915	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141582	CBX4	138.87540360453178	0.056206983093166914	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127533	F2RL3	60.45127754353961	0.05622527258513835	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171206	TRIM8	630.2160504381753	0.05633095885427383	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133106	EPSTI1	260.7748951684906	0.05636604964431155	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168994	PXDC1	1425.0421999618068	0.05641003275911853	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153975	ZUP1	116.07073619526051	0.056555590058631255	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188368	PRR19	25.012444570464154	0.05656838378402667	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105671	DDX49	262.0144678049927	0.05659725869620376	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137075	RNF38	553.5934264555976	0.05659725869620376	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185085	INTS5	238.82915173813717	0.05660837011630405	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196968	FUT11	157.52599028522522	0.05669377162801217	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101916	TLR8	71.93790407645804	0.05669878959792286	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136275	PKD1L1-AS1	7.6450402597057705	0.05669878959792286	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187676	B3GLCT	159.21932711745583	0.05670069498752223	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118322	ATP10B	343.07403225529833	0.05680047878522881	FALSE	0	NA	NA	NA	1	down	F4_vs_F3	strata_only
ENSG00000145592	RPL37	6581.464328469476	0.05680047878522881	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142676	RPL11	8296.386418711985	0.05682516253268292	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104835	SARS2	66.64971737420244	0.05688317602366945	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154889	MPPE1	542.9616849128183	0.05688317602366945	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000058404	CAMK2B	155.08566567521498	0.05688819367575592	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000158615	PPP1R15B	1305.69912545365	0.05688819367575592	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183530	PRR14L	993.3391805219022	0.05688819367575592	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183784	DOCK8-AS1	24.54185717317118	0.05688819367575592	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000215712	TMEM242	362.56908904936665	0.05691870095188853	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000206527	HACD2	1738.14715822043	0.056970613575164045	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109943	CRTAM	20.35296937845636	0.05697460712132354	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128011	LRFN1	14.394505953987256	0.05697460712132354	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170836	PPM1D	160.61623498677838	0.057084015448840515	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180694	TMEM64	649.661877864702	0.057084015448840515	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113328	CCNG1	2391.7966137809717	0.05709658834259472	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101132	PFDN4	112.92913967021457	0.0571506823249539	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164830	OXR1	1058.9046703863548	0.0571506823249539	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172725	CORO1B	398.8326216986302	0.05717715452649565	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184060	ADAP2	272.3570571059667	0.057193932490374334	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134152	KATNBL1	385.972495181354	0.057251744589440566	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000081307	UBA5	875.3762305671469	0.05725922619169038	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000267106	ZNF561-AS1	127.61304597674233	0.05727534054496586	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214706	IFRD2	755.3361202556853	0.05738996610370368	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137275	RIPK1	799.604315074144	0.057404990195906606	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163155	LYSMD1	131.00982335051327	0.05740800163363445	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126231	PROZ	969.3562466952197	0.05743581011746962	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172366	MCRIP2	543.9335169307601	0.05743581011746962	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100226	GTPBP1	412.71476754793144	0.05743927929496312	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127990	SGCE	374.74520899571644	0.05748479605881597	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101407	TTI1	401.0094227012802	0.05752941467523775	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138175	ARL3	188.51705575590069	0.05755233305859329	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138433	CIR1	375.019005575141	0.05755233305859329	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197930	ERO1A	1199.4619105836678	0.05758061296227625	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112837	TBX18	10.12329630652768	0.05759907657792079	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110713	NUP98	1520.0539287370273	0.05770368408569754	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114547	ROPN1B	14.216719482805706	0.05788375245981848	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186115	CYP4F2	6565.478793769169	0.05805244219462366	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000039068	CDH1	4349.530438774464	0.05807623433825941	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179583	CIITA	388.2424108321493	0.05807623433825941	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170293	CMTM8	285.9244593876693	0.05810304553061895	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167925	GHDC	228.15711998673714	0.05817289922827299	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000129493	HEATR5A	629.2290889612401	0.05822546088610148	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186716	BCR	588.4396100627077	0.05822546088610148	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204923	FBXO48	147.52373809329745	0.05824905250176688	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137825	ITPKA	13.016928743274006	0.058280295475678645	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185019	UBOX5	138.9058575541823	0.05839081233429982	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000242689	CNTF	16.868177638624598	0.058398084942088514	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180822	PSMG4	281.9468020713405	0.0584130499997712	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143545	RAB13	763.369865117402	0.05844285357320741	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000055813	CCDC85A	3.0940793826212913	0.05845554084211889	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000106780	MEGF9	1710.241336949629	0.05845554084211889	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166415	WDR72	2041.795278624957	0.05847741031506725	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149262	INTS4	326.6575908343632	0.058538877488027934	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000065371	ROPN1	2.6006193315175667	0.05859269134285374	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000258839	MC1R	28.9780158385781	0.058595834282687456	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165474	GJB2	782.2109555147825	0.05860925347745421	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141298	SSH2	417.0742159283952	0.05862272649582956	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169962	TAS1R3	8.46817132407125	0.0586453780426404	FALSE	1	down	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000198492	YTHDF2	761.2154414067189	0.05870058701321432	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103199	ZNF500	153.79047429338445	0.05872735612429907	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135966	TGFBRAP1	265.6441826595832	0.05879464547708781	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137760	ALKBH8	180.36789069008128	0.058811751224129294	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174672	BRSK2	6.214531594949578	0.058811751224129294	FALSE	1	down	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000171988	JMJD1C	2612.020148074548	0.05902716496666759	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130669	PAK4	186.43068492307594	0.059177333275787475	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156411	ATP5MJ	985.1670426687045	0.059177333275787475	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152404	CWF19L2	322.0102441156384	0.05922531226561984	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000063177	RPL18	3463.522420329009	0.05924944387871286	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000203910	C1orf146	3.320872933299486	0.059273176480163704	FALSE	0	NA	NA	NA	2	down	F4_vs_F1,F4_vs_F2	strata_only
ENSG00000100376	FAM118A	343.0641136929363	0.05931624755624579	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000072501	SMC1A	1357.9105274933415	0.05932829710275878	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140090	SLC24A4	23.959863766646468	0.05932829710275878	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100764	PSMC1	910.9063073873904	0.059330889859409375	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170748	RBMXL2	3.103938419923957	0.059330889859409375	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000234118	RPL13AP6	5.300735999673783	0.0593507531590114	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130985	UBA1	2242.400109204034	0.05936701080641805	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116691	MIIP	114.51480873090132	0.05940994387191303	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162298	SYVN1	1444.0608303532329	0.05941427284462757	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146373	RNF217	853.6560433077085	0.05945853176398133	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000079102	RUNX1T1	98.51145564760077	0.059473330390629874	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149922	TBX6	19.28835696235228	0.059473330390629874	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000084070	SMAP2	1079.2502547586985	0.05947759277710565	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000092607	TBX15	545.0980167899913	0.05948557187071254	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168301	KCTD6	226.24859153217702	0.059507478220557034	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135926	TMBIM1	1884.6172577033972	0.05952893492222661	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169016	E2F6	140.49065484158072	0.059590502924116405	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198089	SFI1	196.90559845164114	0.05960675895129133	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000049283	EPN3	3.518104414127713	0.05962581901146605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105550	FGF21	51.22933136899301	0.05962581901146605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126561	STAT5A	211.85957526564295	0.05962581901146605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153207	AHCTF1	1141.4267879482172	0.05963872414398557	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121060	TRIM25	1688.3182500151584	0.059667535438118424	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181588	MEX3D	55.008671479415135	0.05972140751368213	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188542	DUSP28	90.74050639004477	0.059766221146305976	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127540	UQCR11	345.14671430302275	0.05978249896534159	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161526	SAP30BP	539.9550234798162	0.0598979882861308	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100030	MAPK1	1752.0310352023132	0.05990655124972011	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156170	NDUFAF6	433.15729670739023	0.05991206235627347	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179526	SHARPIN	336.93736842154897	0.059917881572695744	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204345	CD300LD	11.194860153595322	0.059917881572695744	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145569	OTULINL	81.93859105524713	0.05996876494726649	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148719	DNAJB12	624.8820801337054	0.05996876494726649	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180758	GPR157	264.4202449534075	0.05996876494726649	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213339	QTRT1	332.61011641700946	0.05998070271146925	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000158480	SPATA2	96.45978744470314	0.06007479958687064	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105245	NUMBL	72.56624795968364	0.06012460490133406	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182446	NPLOC4	1434.4553300541768	0.06012529070601106	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197361	FBXL22	10.634016580662157	0.06020166833350384	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133193	VCF1	248.37443116214016	0.060300306422902315	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161905	ALOX15	16.91199928777362	0.06040976474099488	FALSE	1	down	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000204599	TRIM39	186.87059345690054	0.06045095918699626	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000087460	GNAS	5818.255518154374	0.06047690733996743	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127952	STYXL1	284.29899885026146	0.06047851390948404	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127445	PIN1	299.5741699361629	0.06057508985729823	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000081870	IFT25	357.32067622570014	0.06059446031817138	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114353	GNAI2	2242.7742318594933	0.06059446031817138	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162129	CLPB	349.42560364886407	0.06059446031817138	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118242	MREG	235.43841660608294	0.06063221721649642	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000232938	RPL23AP87	15.319166798134905	0.06063221721649642	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070371	CLTCL1	185.90681240599022	0.06066211581039151	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160746	ANO10	279.86114129166856	0.060709519123969415	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135333	EPHA7	5.764532731893459	0.060709935877049245	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131115	ZNF227	247.89600167145005	0.06071343101905591	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140497	SCAMP2	724.6347437471854	0.06071343101905591	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000253910	PCDHGB2	32.006239409505966	0.06071343101905591	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173011	TADA2B	381.4565859694623	0.06073549491918808	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128833	MYO5C	296.97502540228174	0.06082962112581624	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000072134	EPN2	264.95627716339965	0.06085399617372865	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000256870	SLC5A8	2.354519800080428	0.060886382310878166	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000006530	AGK	406.8687733638347	0.06089995638375237	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182890	GLUD2	147.78160760755878	0.060918266218931184	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188732	FAM221A	312.4858758397965	0.06092461239742652	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178921	PFAS	226.9349639683652	0.060957671043923724	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130175	PRKCSH	1955.214957884061	0.06099081639049607	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149090	PAMR1	241.16956814685807	0.061013076714576224	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136783	NIPSNAP3A	699.7207673371508	0.06101498011003801	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000065923	SLC9A7	398.128109520138	0.061025438135182575	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119314	PTBP3	921.1468036805296	0.061025438135182575	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130305	NSUN5	135.99642539600333	0.061025438135182575	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153094	BCL2L11	368.2158685014953	0.061047401045546845	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180767	CHST13	265.67166636316654	0.061103666932500196	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168679	SLC16A4	305.64472535315156	0.06124443749491767	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204498	NFKBIL1	120.08189530072953	0.061308167252330584	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170180	GYPA	8.845420473317821	0.061325059552596324	FALSE	0	NA	NA	NA	2	down	F4_vs_F1,F4_vs_F2	strata_only
ENSG00000006015	REX1BD	238.16586959033762	0.061369594731116	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108387	SEPTIN4	1199.5217823099686	0.061369594731116	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214114	MYCBP	178.50822229442096	0.06138923572116382	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103042	SLC38A7	366.8259118397705	0.06140172798518816	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118193	KIF14	36.429403744712616	0.06145582736492968	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137571	SLCO5A1	28.633264873731097	0.061480897137970884	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116857	TMEM9	771.9644447639124	0.06155200115284484	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000239306	RBM14	476.13362157617337	0.06155889864035605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159753	CARMIL2	17.030610378645893	0.061698323783458735	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198931	APRT	656.411676945588	0.061698323783458735	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213066	CEP43	831.967283211427	0.06170395997096936	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100652	SLC10A1	7179.59297223111	0.061712012862472826	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
